WOJ,WOJEWÓDZTWO,IMIĘ_PIERWSZE,PŁEĆ,LICZBA_WYSTĄPIEŃ
30,WIELKOPOLSKIE,HARRY,MĘŻCZYZNA,2
30,WIELKOPOLSKIE,HORACY,MĘŻCZYZNA,2
30,WIELKOPOLSKIE,IBRAHIM,MĘŻCZYZNA,2
30,WIELKOPOLSKIE,IWAN,MĘŻCZYZNA,2
30,WIELKOPOLSKIE,JANUSZ,MĘŻCZYZNA,2
30,WIELKOPOLSKIE,JOSHUA,MĘŻCZYZNA,2
30,WIELKOPOLSKIE,KAI,MĘŻCZYZNA,2
30,WIELKOPOLSKIE,KAJ,MĘŻCZYZNA,2
30,WIELKOPOLSKIE,KASPER,MĘŻCZYZNA,2
30,WIELKOPOLSKIE,KILIAN,MĘŻCZYZNA,2
30,WIELKOPOLSKIE,LIONEL,MĘŻCZYZNA,2
30,WIELKOPOLSKIE,LOUIS,MĘŻCZYZNA,2
30,WIELKOPOLSKIE,LUKA,MĘŻCZYZNA,2
30,WIELKOPOLSKIE,MAKAR,MĘŻCZYZNA,2
30,WIELKOPOLSKIE,MAKARY,MĘŻCZYZNA,2
30,WIELKOPOLSKIE,MALEK,MĘŻCZYZNA,2
30,WIELKOPOLSKIE,MARIAN,MĘŻCZYZNA,2
30,WIELKOPOLSKIE,MICHAEL,MĘŻCZYZNA,2
30,WIELKOPOLSKIE,NATHAN,MĘŻCZYZNA,2
30,WIELKOPOLSKIE,NATHANIEL,MĘŻCZYZNA,2
30,WIELKOPOLSKIE,NIKITA,MĘŻCZYZNA,2
30,WIELKOPOLSKIE,NOEL,MĘŻCZYZNA,2
30,WIELKOPOLSKIE,NOLAN,MĘŻCZYZNA,2
30,WIELKOPOLSKIE,PHILIPP,MĘŻCZYZNA,2
30,WIELKOPOLSKIE,ROGER,MĘŻCZYZNA,2
30,WIELKOPOLSKIE,ROLAND,MĘŻCZYZNA,2
30,WIELKOPOLSKIE,SAMBOR,MĘŻCZYZNA,2
30,WIELKOPOLSKIE,THOMAS,MĘŻCZYZNA,2
30,WIELKOPOLSKIE,TIAGO,MĘŻCZYZNA,2
30,WIELKOPOLSKIE,TIMUR,MĘŻCZYZNA,2
30,WIELKOPOLSKIE,TYBERIUSZ,MĘŻCZYZNA,2
30,WIELKOPOLSKIE,VLADYSLAV,MĘŻCZYZNA,2
30,WIELKOPOLSKIE,WALDEMAR,MĘŻCZYZNA,2
30,WIELKOPOLSKIE,WŁODZIMIERZ,MĘŻCZYZNA,2
30,WIELKOPOLSKIE,WOJTEK,MĘŻCZYZNA,2
30,WIELKOPOLSKIE,XAVIER,MĘŻCZYZNA,2
32,ZACHODNIOPOMORSKIE,ANTONI,MĘŻCZYZNA,350
32,ZACHODNIOPOMORSKIE,JAKUB,MĘŻCZYZNA,321
32,ZACHODNIOPOMORSKIE,ALEKSANDER,MĘŻCZYZNA,303
32,ZACHODNIOPOMORSKIE,JAN,MĘŻCZYZNA,282
32,ZACHODNIOPOMORSKIE,FILIP,MĘŻCZYZNA,251
32,ZACHODNIOPOMORSKIE,SZYMON,MĘŻCZYZNA,250
32,ZACHODNIOPOMORSKIE,FRANCISZEK,MĘŻCZYZNA,227
32,ZACHODNIOPOMORSKIE,MIKOŁAJ,MĘŻCZYZNA,227
32,ZACHODNIOPOMORSKIE,NIKODEM,MĘŻCZYZNA,216
32,ZACHODNIOPOMORSKIE,LEON,MĘŻCZYZNA,215
32,ZACHODNIOPOMORSKIE,WOJCIECH,MĘŻCZYZNA,210
32,ZACHODNIOPOMORSKIE,KACPER,MĘŻCZYZNA,196
32,ZACHODNIOPOMORSKIE,MARCEL,MĘŻCZYZNA,194
32,ZACHODNIOPOMORSKIE,MICHAŁ,MĘŻCZYZNA,193
32,ZACHODNIOPOMORSKIE,STANISŁAW,MĘŻCZYZNA,190
32,ZACHODNIOPOMORSKIE,TYMON,MĘŻCZYZNA,165
32,ZACHODNIOPOMORSKIE,IGNACY,MĘŻCZYZNA,152
32,ZACHODNIOPOMORSKIE,OLIWIER,MĘŻCZYZNA,152
32,ZACHODNIOPOMORSKIE,ADAM,MĘŻCZYZNA,148
32,ZACHODNIOPOMORSKIE,WIKTOR,MĘŻCZYZNA,142
32,ZACHODNIOPOMORSKIE,PIOTR,MĘŻCZYZNA,121
32,ZACHODNIOPOMORSKIE,JULIAN,MĘŻCZYZNA,102
32,ZACHODNIOPOMORSKIE,MIŁOSZ,MĘŻCZYZNA,102
32,ZACHODNIOPOMORSKIE,TYMOTEUSZ,MĘŻCZYZNA,99
32,ZACHODNIOPOMORSKIE,OSKAR,MĘŻCZYZNA,98
32,ZACHODNIOPOMORSKIE,BARTOSZ,MĘŻCZYZNA,97
32,ZACHODNIOPOMORSKIE,ALAN,MĘŻCZYZNA,95
32,ZACHODNIOPOMORSKIE,IGOR,MĘŻCZYZNA,91
32,ZACHODNIOPOMORSKIE,BORYS,MĘŻCZYZNA,90
32,ZACHODNIOPOMORSKIE,MAKSYMILIAN,MĘŻCZYZNA,90
32,ZACHODNIOPOMORSKIE,DOMINIK,MĘŻCZYZNA,84
32,ZACHODNIOPOMORSKIE,GABRIEL,MĘŻCZYZNA,80
32,ZACHODNIOPOMORSKIE,NATAN,MĘŻCZYZNA,80
32,ZACHODNIOPOMORSKIE,DAWID,MĘŻCZYZNA,78
32,ZACHODNIOPOMORSKIE,KRZYSZTOF,MĘŻCZYZNA,75
32,ZACHODNIOPOMORSKIE,MACIEJ,MĘŻCZYZNA,71
32,ZACHODNIOPOMORSKIE,FABIAN,MĘŻCZYZNA,69
32,ZACHODNIOPOMORSKIE,MATEUSZ,MĘŻCZYZNA,69
32,ZACHODNIOPOMORSKIE,TOMASZ,MĘŻCZYZNA,69
32,ZACHODNIOPOMORSKIE,HUBERT,MĘŻCZYZNA,68
32,ZACHODNIOPOMORSKIE,KAROL,MĘŻCZYZNA,64
32,ZACHODNIOPOMORSKIE,BRUNO,MĘŻCZYZNA,57
32,ZACHODNIOPOMORSKIE,KAJETAN,MĘŻCZYZNA,54
32,ZACHODNIOPOMORSKIE,KSAWERY,MĘŻCZYZNA,48
32,ZACHODNIOPOMORSKIE,KUBA,MĘŻCZYZNA,48
32,ZACHODNIOPOMORSKIE,PAWEŁ,MĘŻCZYZNA,42
32,ZACHODNIOPOMORSKIE,CEZARY,MĘŻCZYZNA,41
32,ZACHODNIOPOMORSKIE,GRZEGORZ,MĘŻCZYZNA,38
32,ZACHODNIOPOMORSKIE,SEBASTIAN,MĘŻCZYZNA,38
32,ZACHODNIOPOMORSKIE,OLAF,MĘŻCZYZNA,37
32,ZACHODNIOPOMORSKIE,ADRIAN,MĘŻCZYZNA,36
32,ZACHODNIOPOMORSKIE,ARTUR,MĘŻCZYZNA,36
32,ZACHODNIOPOMORSKIE,ALEKS,MĘŻCZYZNA,34
32,ZACHODNIOPOMORSKIE,MIESZKO,MĘŻCZYZNA,34
32,ZACHODNIOPOMORSKIE,KAMIL,MĘŻCZYZNA,32
32,ZACHODNIOPOMORSKIE,MILAN,MĘŻCZYZNA,32
32,ZACHODNIOPOMORSKIE,PATRYK,MĘŻCZYZNA,29
32,ZACHODNIOPOMORSKIE,KORNEL,MĘŻCZYZNA,28
32,ZACHODNIOPOMORSKIE,ŁUKASZ,MĘŻCZYZNA,27
32,ZACHODNIOPOMORSKIE,TADEUSZ,MĘŻCZYZNA,27
32,ZACHODNIOPOMORSKIE,WITOLD,MĘŻCZYZNA,24
32,ZACHODNIOPOMORSKIE,ALEX,MĘŻCZYZNA,23
32,ZACHODNIOPOMORSKIE,DAMIAN,MĘŻCZYZNA,23
32,ZACHODNIOPOMORSKIE,ERYK,MĘŻCZYZNA,22
32,ZACHODNIOPOMORSKIE,KRYSTIAN,MĘŻCZYZNA,22
32,ZACHODNIOPOMORSKIE,OLIVIER,MĘŻCZYZNA,22
32,ZACHODNIOPOMORSKIE,DANIEL,MĘŻCZYZNA,21
32,ZACHODNIOPOMORSKIE,MARCIN,MĘŻCZYZNA,20
32,ZACHODNIOPOMORSKIE,BARTŁOMIEJ,MĘŻCZYZNA,18
32,ZACHODNIOPOMORSKIE,GRACJAN,MĘŻCZYZNA,18
32,ZACHODNIOPOMORSKIE,LEO,MĘŻCZYZNA,18
32,ZACHODNIOPOMORSKIE,TEODOR,MĘŻCZYZNA,18
32,ZACHODNIOPOMORSKIE,HENRYK,MĘŻCZYZNA,17
32,ZACHODNIOPOMORSKIE,ALEXANDER,MĘŻCZYZNA,16
32,ZACHODNIOPOMORSKIE,KONSTANTY,MĘŻCZYZNA,16
32,ZACHODNIOPOMORSKIE,JERZY,MĘŻCZYZNA,15
32,ZACHODNIOPOMORSKIE,RADOSŁAW,MĘŻCZYZNA,15
32,ZACHODNIOPOMORSKIE,ROBERT,MĘŻCZYZNA,15
32,ZACHODNIOPOMORSKIE,TOBIASZ,MĘŻCZYZNA,15
32,ZACHODNIOPOMORSKIE,BŁAŻEJ,MĘŻCZYZNA,14
32,ZACHODNIOPOMORSKIE,KAZIMIERZ,MĘŻCZYZNA,14
32,ZACHODNIOPOMORSKIE,PRZEMYSŁAW,MĘŻCZYZNA,14
32,ZACHODNIOPOMORSKIE,FELIKS,MĘŻCZYZNA,13
32,ZACHODNIOPOMORSKIE,LEONARD,MĘŻCZYZNA,13
32,ZACHODNIOPOMORSKIE,OLGIERD,MĘŻCZYZNA,13
32,ZACHODNIOPOMORSKIE,EMIL,MĘŻCZYZNA,12
32,ZACHODNIOPOMORSKIE,KONRAD,MĘŻCZYZNA,12
32,ZACHODNIOPOMORSKIE,ANDRZEJ,MĘŻCZYZNA,11
32,ZACHODNIOPOMORSKIE,DAVID,MĘŻCZYZNA,11
32,ZACHODNIOPOMORSKIE,JACEK,MĘŻCZYZNA,11
32,ZACHODNIOPOMORSKIE,OLIVER,MĘŻCZYZNA,11
32,ZACHODNIOPOMORSKIE,RYSZARD,MĘŻCZYZNA,11
32,ZACHODNIOPOMORSKIE,STEFAN,MĘŻCZYZNA,11
32,ZACHODNIOPOMORSKIE,DORIAN,MĘŻCZYZNA,10
32,ZACHODNIOPOMORSKIE,JÓZEF,MĘŻCZYZNA,10
32,ZACHODNIOPOMORSKIE,KORDIAN,MĘŻCZYZNA,10
32,ZACHODNIOPOMORSKIE,NATANIEL,MĘŻCZYZNA,10
32,ZACHODNIOPOMORSKIE,SEWERYN,MĘŻCZYZNA,10
32,ZACHODNIOPOMORSKIE,ALBERT,MĘŻCZYZNA,9
32,ZACHODNIOPOMORSKIE,ARKADIUSZ,MĘŻCZYZNA,9
32,ZACHODNIOPOMORSKIE,GUSTAW,MĘŻCZYZNA,9
32,ZACHODNIOPOMORSKIE,JULIUSZ,MĘŻCZYZNA,9
32,ZACHODNIOPOMORSKIE,KASPIAN,MĘŻCZYZNA,9
32,ZACHODNIOPOMORSKIE,MAREK,MĘŻCZYZNA,9
32,ZACHODNIOPOMORSKIE,BRAJAN,MĘŻCZYZNA,8
32,ZACHODNIOPOMORSKIE,MAKSYM,MĘŻCZYZNA,8
32,ZACHODNIOPOMORSKIE,NATHAN,MĘŻCZYZNA,8
32,ZACHODNIOPOMORSKIE,ARON,MĘŻCZYZNA,7
32,ZACHODNIOPOMORSKIE,FLORIAN,MĘŻCZYZNA,7
32,ZACHODNIOPOMORSKIE,HUGO,MĘŻCZYZNA,7
32,ZACHODNIOPOMORSKIE,IWO,MĘŻCZYZNA,7
32,ZACHODNIOPOMORSKIE,JEREMI,MĘŻCZYZNA,7
32,ZACHODNIOPOMORSKIE,JEREMIASZ,MĘŻCZYZNA,7
32,ZACHODNIOPOMORSKIE,JĘDRZEJ,MĘŻCZYZNA,7
32,ZACHODNIOPOMORSKIE,LUDWIK,MĘŻCZYZNA,7
32,ZACHODNIOPOMORSKIE,ALEKSY,MĘŻCZYZNA,6
32,ZACHODNIOPOMORSKIE,DANIIL,MĘŻCZYZNA,6
32,ZACHODNIOPOMORSKIE,KEVIN,MĘŻCZYZNA,6
32,ZACHODNIOPOMORSKIE,RAFAŁ,MĘŻCZYZNA,6
32,ZACHODNIOPOMORSKIE,ZBIGNIEW,MĘŻCZYZNA,6
32,ZACHODNIOPOMORSKIE,EDWARD,MĘŻCZYZNA,5
32,ZACHODNIOPOMORSKIE,GNIEWKO,MĘŻCZYZNA,5
32,ZACHODNIOPOMORSKIE,HEKTOR,MĘŻCZYZNA,5
32,ZACHODNIOPOMORSKIE,JOACHIM,MĘŻCZYZNA,5
32,ZACHODNIOPOMORSKIE,LUCJAN,MĘŻCZYZNA,5
32,ZACHODNIOPOMORSKIE,MAKS,MĘŻCZYZNA,5
32,ZACHODNIOPOMORSKIE,MAURYCY,MĘŻCZYZNA,5
32,ZACHODNIOPOMORSKIE,MAXIMILIAN,MĘŻCZYZNA,5
32,ZACHODNIOPOMORSKIE,NIKOLAS,MĘŻCZYZNA,5
32,ZACHODNIOPOMORSKIE,REMIGIUSZ,MĘŻCZYZNA,5
32,ZACHODNIOPOMORSKIE,VICTOR,MĘŻCZYZNA,5
32,ZACHODNIOPOMORSKIE,WŁADYSŁAW,MĘŻCZYZNA,5
32,ZACHODNIOPOMORSKIE,GNIEWOMIR,MĘŻCZYZNA,4
32,ZACHODNIOPOMORSKIE,MARCELI,MĘŻCZYZNA,4
32,ZACHODNIOPOMORSKIE,MARK,MĘŻCZYZNA,4
32,ZACHODNIOPOMORSKIE,MAX,MĘŻCZYZNA,4
32,ZACHODNIOPOMORSKIE,OLEG,MĘŻCZYZNA,4
32,ZACHODNIOPOMORSKIE,SZCZEPAN,MĘŻCZYZNA,4
32,ZACHODNIOPOMORSKIE,BENJAMIN,MĘŻCZYZNA,3
32,ZACHODNIOPOMORSKIE,CYPRIAN,MĘŻCZYZNA,3
32,ZACHODNIOPOMORSKIE,DARIUSZ,MĘŻCZYZNA,3
32,ZACHODNIOPOMORSKIE,ERWIN,MĘŻCZYZNA,3
32,ZACHODNIOPOMORSKIE,FELICJAN,MĘŻCZYZNA,3
32,ZACHODNIOPOMORSKIE,FRYDERYK,MĘŻCZYZNA,3
32,ZACHODNIOPOMORSKIE,KARIM,MĘŻCZYZNA,3
32,ZACHODNIOPOMORSKIE,KOSMA,MĘŻCZYZNA,3
32,ZACHODNIOPOMORSKIE,KSAWIER,MĘŻCZYZNA,3
32,ZACHODNIOPOMORSKIE,MARIUSZ,MĘŻCZYZNA,3
32,ZACHODNIOPOMORSKIE,MARKUS,MĘŻCZYZNA,3
32,ZACHODNIOPOMORSKIE,MIROSŁAW,MĘŻCZYZNA,3
32,ZACHODNIOPOMORSKIE,NORBERT,MĘŻCZYZNA,3
32,ZACHODNIOPOMORSKIE,OKTAWIAN,MĘŻCZYZNA,3
32,ZACHODNIOPOMORSKIE,OLIWER,MĘŻCZYZNA,3
32,ZACHODNIOPOMORSKIE,RAGNAR,MĘŻCZYZNA,3
32,ZACHODNIOPOMORSKIE,ROMAN,MĘŻCZYZNA,3
32,ZACHODNIOPOMORSKIE,TYTUS,MĘŻCZYZNA,3
32,ZACHODNIOPOMORSKIE,ZIEMOWIT,MĘŻCZYZNA,3
32,ZACHODNIOPOMORSKIE,AARON,MĘŻCZYZNA,2
32,ZACHODNIOPOMORSKIE,ALEN,MĘŻCZYZNA,2
32,ZACHODNIOPOMORSKIE,ANDRII,MĘŻCZYZNA,2
32,ZACHODNIOPOMORSKIE,ARMANI,MĘŻCZYZNA,2
32,ZACHODNIOPOMORSKIE,ARSEN,MĘŻCZYZNA,2
32,ZACHODNIOPOMORSKIE,ARTEM,MĘŻCZYZNA,2
32,ZACHODNIOPOMORSKIE,BOGDAN,MĘŻCZYZNA,2
32,ZACHODNIOPOMORSKIE,BOGUMIŁ,MĘŻCZYZNA,2
32,ZACHODNIOPOMORSKIE,BRIAN,MĘŻCZYZNA,2
32,ZACHODNIOPOMORSKIE,COLIN,MĘŻCZYZNA,2
32,ZACHODNIOPOMORSKIE,CZESŁAW,MĘŻCZYZNA,2
32,ZACHODNIOPOMORSKIE,DENIS,MĘŻCZYZNA,2
32,ZACHODNIOPOMORSKIE,ERNEST,MĘŻCZYZNA,2
32,ZACHODNIOPOMORSKIE,GERARD,MĘŻCZYZNA,2
32,ZACHODNIOPOMORSKIE,GNIEWOSZ,MĘŻCZYZNA,2
32,ZACHODNIOPOMORSKIE,ILJA,MĘŻCZYZNA,2
32,ZACHODNIOPOMORSKIE,IVAR,MĘŻCZYZNA,2
32,ZACHODNIOPOMORSKIE,IVO,MĘŻCZYZNA,2
32,ZACHODNIOPOMORSKIE,JOEL,MĘŻCZYZNA,2
32,ZACHODNIOPOMORSKIE,JONASZ,MĘŻCZYZNA,2
32,ZACHODNIOPOMORSKIE,KAI,MĘŻCZYZNA,2
32,ZACHODNIOPOMORSKIE,KASJAN,MĘŻCZYZNA,2
32,ZACHODNIOPOMORSKIE,LEOPOLD,MĘŻCZYZNA,2
32,ZACHODNIOPOMORSKIE,LIAM,MĘŻCZYZNA,2
32,ZACHODNIOPOMORSKIE,MAKSIM,MĘŻCZYZNA,2
32,ZACHODNIOPOMORSKIE,MATVII,MĘŻCZYZNA,2
32,ZACHODNIOPOMORSKIE,NATHANIEL,MĘŻCZYZNA,2
32,ZACHODNIOPOMORSKIE,NAZARIJ,MĘŻCZYZNA,2
32,ZACHODNIOPOMORSKIE,NIKITA,MĘŻCZYZNA,2
32,ZACHODNIOPOMORSKIE,OSCAR,MĘŻCZYZNA,2
32,ZACHODNIOPOMORSKIE,RAYAN,MĘŻCZYZNA,2
32,ZACHODNIOPOMORSKIE,ROCH,MĘŻCZYZNA,2
32,ZACHODNIOPOMORSKIE,ROSTISLAV,MĘŻCZYZNA,2
32,ZACHODNIOPOMORSKIE,SŁAWOMIR,MĘŻCZYZNA,2
32,ZACHODNIOPOMORSKIE,TEO,MĘŻCZYZNA,2
32,ZACHODNIOPOMORSKIE,VINCENT,MĘŻCZYZNA,2
32,ZACHODNIOPOMORSKIE,WILLIAM,MĘŻCZYZNA,2
32,ZACHODNIOPOMORSKIE,WINCENTY,MĘŻCZYZNA,2
32,ZACHODNIOPOMORSKIE,YAROSLAV,MĘŻCZYZNA,2
32,ZACHODNIOPOMORSKIE,ZAHAR,MĘŻCZYZNA,2
,Brak województwa rejestracji urodzenia,ANDRII,MĘŻCZYZNA,5
,Brak województwa rejestracji urodzenia,DANIEL,MĘŻCZYZNA,5
,Brak województwa rejestracji urodzenia,DMYTRO,MĘŻCZYZNA,4
,Brak województwa rejestracji urodzenia,MARK,MĘŻCZYZNA,4
,Brak województwa rejestracji urodzenia,OLEH,MĘŻCZYZNA,4
,Brak województwa rejestracji urodzenia,TYMOFII,MĘŻCZYZNA,4
,Brak województwa rejestracji urodzenia,ALEKSANDER,MĘŻCZYZNA,3
,Brak województwa rejestracji urodzenia,DANYLO,MĘŻCZYZNA,3
,Brak województwa rejestracji urodzenia,FRANCISZEK,MĘŻCZYZNA,3
,Brak województwa rejestracji urodzenia,ILLIA,MĘŻCZYZNA,3
,Brak województwa rejestracji urodzenia,JAKUB,MĘŻCZYZNA,3
,Brak województwa rejestracji urodzenia,NAZAR,MĘŻCZYZNA,3
,Brak województwa rejestracji urodzenia,NIKODEM,MĘŻCZYZNA,3
,Brak województwa rejestracji urodzenia,YURII,MĘŻCZYZNA,3
,Brak województwa rejestracji urodzenia,ADAM,MĘŻCZYZNA,2
,Brak województwa rejestracji urodzenia,ANTONI,MĘŻCZYZNA,2
,Brak województwa rejestracji urodzenia,ARTUR,MĘŻCZYZNA,2
,Brak województwa rejestracji urodzenia,BOHDAN,MĘŻCZYZNA,2
,Brak województwa rejestracji urodzenia,DAMIR,MĘŻCZYZNA,2
,Brak województwa rejestracji urodzenia,DANIIL,MĘŻCZYZNA,2
,Brak województwa rejestracji urodzenia,DANIL,MĘŻCZYZNA,2
,Brak województwa rejestracji urodzenia,DAVID,MĘŻCZYZNA,2
,Brak województwa rejestracji urodzenia,DAVYD,MĘŻCZYZNA,2
,Brak województwa rejestracji urodzenia,FILIP,MĘŻCZYZNA,2
,Brak województwa rejestracji urodzenia,IVAN,MĘŻCZYZNA,2
,Brak województwa rejestracji urodzenia,JULIAN,MĘŻCZYZNA,2
,Brak województwa rejestracji urodzenia,LEON,MĘŻCZYZNA,2
,Brak województwa rejestracji urodzenia,MAKSYM,MĘŻCZYZNA,2
,Brak województwa rejestracji urodzenia,MAKSYMILIAN,MĘŻCZYZNA,2
,Brak województwa rejestracji urodzenia,MARKO,MĘŻCZYZNA,2
,Brak województwa rejestracji urodzenia,MICHAŁ,MĘŻCZYZNA,2
,Brak województwa rejestracji urodzenia,MIHAIL,MĘŻCZYZNA,2
,Brak województwa rejestracji urodzenia,MIRON,MĘŻCZYZNA,2
,Brak województwa rejestracji urodzenia,OLEKSANDR,MĘŻCZYZNA,2
,Brak województwa rejestracji urodzenia,OSKAR,MĘŻCZYZNA,2
,Brak województwa rejestracji urodzenia,OSTAP,MĘŻCZYZNA,2
,Brak województwa rejestracji urodzenia,SERHII,MĘŻCZYZNA,2
,Brak województwa rejestracji urodzenia,STANISŁAW,MĘŻCZYZNA,2
,Brak województwa rejestracji urodzenia,SZYMON,MĘŻCZYZNA,2
,Brak województwa rejestracji urodzenia,TIMUR,MĘŻCZYZNA,2
,Brak województwa rejestracji urodzenia,TYMON,MĘŻCZYZNA,2
,Brak województwa rejestracji urodzenia,VITALII,MĘŻCZYZNA,2
,Brak województwa rejestracji urodzenia,VLADYSLAV,MĘŻCZYZNA,2
,Brak województwa rejestracji urodzenia,WIKTOR,MĘŻCZYZNA,2
,Brak województwa rejestracji urodzenia,ZAKHAR,MĘŻCZYZNA,2
